,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,artist,genre
1549,0.439,0.771,2,-5.945,1,0.0512,0.000416,0.00517,0.155,0.407,130.012,audio_features,7jZQ4Gh9vcjlEoZNsU7qLp,spotify:track:7jZQ4Gh9vcjlEoZNsU7qLp,https://api.spotify.com/v1/tracks/7jZQ4Gh9vcjlEoZNsU7qLp,https://api.spotify.com/v1/audio-analysis/7jZQ4Gh9vcjlEoZNsU7qLp,260893,4,Half Asleep,School Of Seven Bells,dreampop
1550,0.584,0.819,11,-9.065,0,0.0464,0.00313,0.777,0.0985,0.421,125.018,audio_features,3Z2oSI8743mAjqdCmem9t5,spotify:track:3Z2oSI8743mAjqdCmem9t5,https://api.spotify.com/v1/tracks/3Z2oSI8743mAjqdCmem9t5,https://api.spotify.com/v1/audio-analysis/3Z2oSI8743mAjqdCmem9t5,322053,4,Memories,Boat Club,dreampop
1551,0.535,0.692,0,-7.838,1,0.0306,0.000639,0.292,0.301,0.521,129.989,audio_features,4Nf1udKJoJxKXu9wM3nGEl,spotify:track:4Nf1udKJoJxKXu9wM3nGEl,https://api.spotify.com/v1/tracks/4Nf1udKJoJxKXu9wM3nGEl,https://api.spotify.com/v1/audio-analysis/4Nf1udKJoJxKXu9wM3nGEl,274360,4,Collapsing Outside Your Doorstep,Air France,dreampop
1552,0.588,0.841,8,-5.762,0,0.0531,0.0178,0.763,0.112,0.537,134.018,audio_features,1pJK7DwoQy70Hkr4y9Do6d,spotify:track:1pJK7DwoQy70Hkr4y9Do6d,https://api.spotify.com/v1/tracks/1pJK7DwoQy70Hkr4y9Do6d,https://api.spotify.com/v1/audio-analysis/1pJK7DwoQy70Hkr4y9Do6d,241507,4,June Evenings,Air France,dreampop
1553,0.505,0.892,11,-5.453,1,0.0564,0.000387,0.0887,0.3,0.423,118.157,audio_features,4jhdcYyWYx6d60j60OQDCa,spotify:track:4jhdcYyWYx6d60j60OQDCa,https://api.spotify.com/v1/tracks/4jhdcYyWYx6d60j60OQDCa,https://api.spotify.com/v1/audio-analysis/4jhdcYyWYx6d60j60OQDCa,237987,4,Kill For Love,Chromatics,dreampop
1554,0.586,0.841,1,-4.598,1,0.0341,0.0172,1.36e-05,0.203,0.446,145.986,audio_features,51UseDByqDUbRDQeRWqmhm,spotify:track:51UseDByqDUbRDQeRWqmhm,https://api.spotify.com/v1/tracks/51UseDByqDUbRDQeRWqmhm,https://api.spotify.com/v1/audio-analysis/51UseDByqDUbRDQeRWqmhm,207080,4,Amenamy,Purity Ring,dreampop
1555,0.59,0.922,5,-7.916,1,0.0338,0.201,0.97,0.092,0.553,99.996,audio_features,4jC2ifws6KbDoXBTkSQiPr,spotify:track:4jC2ifws6KbDoXBTkSQiPr,https://api.spotify.com/v1/tracks/4jC2ifws6KbDoXBTkSQiPr,https://api.spotify.com/v1/audio-analysis/4jC2ifws6KbDoXBTkSQiPr,204000,4,Corvette Cassette,Slow Magic,dreampop
1556,0.627,0.949,9,-6.778,0,0.0811,0.00772,0.556,0.0502,0.659,136.453,audio_features,32o4iGrKsDYC1ancKoB4HK,spotify:track:32o4iGrKsDYC1ancKoB4HK,https://api.spotify.com/v1/tracks/32o4iGrKsDYC1ancKoB4HK,https://api.spotify.com/v1/audio-analysis/32o4iGrKsDYC1ancKoB4HK,216387,4,The Page,Chromatics,dreampop
1557,0.381,0.921,0,-4.373,1,0.0428,0.391,0.918,0.0899,0.357,149.803,audio_features,31reeWdNVXlj1BsA9pza2k,spotify:track:31reeWdNVXlj1BsA9pza2k,https://api.spotify.com/v1/tracks/31reeWdNVXlj1BsA9pza2k,https://api.spotify.com/v1/audio-analysis/31reeWdNVXlj1BsA9pza2k,213493,4,How Long Have You Known,DIIV,dreampop
1558,0.471,0.764,9,-8.483,1,0.0312,3.2e-05,0.682,0.101,0.704,135.051,audio_features,73kY3Q5Nya30tlzVi4lUNB,spotify:track:73kY3Q5Nya30tlzVi4lUNB,https://api.spotify.com/v1/tracks/73kY3Q5Nya30tlzVi4lUNB,https://api.spotify.com/v1/audio-analysis/73kY3Q5Nya30tlzVi4lUNB,127800,4,(Druun),DIIV,dreampop
1559,0.582,0.859,7,-6.536,1,0.0313,0.00394,0.766,0.101,0.701,119.944,audio_features,164Phryf2QGTP4HRZR4z4h,spotify:track:164Phryf2QGTP4HRZR4z4h,https://api.spotify.com/v1/tracks/164Phryf2QGTP4HRZR4z4h,https://api.spotify.com/v1/audio-analysis/164Phryf2QGTP4HRZR4z4h,270173,4,Air Conditioning,DIIV,dreampop
1560,0.576,0.731,2,-5.416,1,0.0434,0.00201,0.000794,0.0772,0.271,117.982,audio_features,1ajMtpXxmsezJwEUJ25cGs,spotify:track:1ajMtpXxmsezJwEUJ25cGs,https://api.spotify.com/v1/tracks/1ajMtpXxmsezJwEUJ25cGs,https://api.spotify.com/v1/audio-analysis/1ajMtpXxmsezJwEUJ25cGs,429606,4,It's A War,Blackbird Blackbird,dreampop
1561,0.446,0.719,5,-4.842,1,0.0911,0.00132,0.00699,0.153,0.582,215.862,audio_features,1kwrCGWsdlJMLhdGwuxUE8,spotify:track:1kwrCGWsdlJMLhdGwuxUE8,https://api.spotify.com/v1/tracks/1kwrCGWsdlJMLhdGwuxUE8,https://api.spotify.com/v1/audio-analysis/1kwrCGWsdlJMLhdGwuxUE8,181467,4,Feel Me,Evan Voytas,dreampop
1562,0.503,0.79,4,-5.109,1,0.0715,0.13,0.0362,0.128,0.486,68.989,audio_features,6UTyW8Rv1UEcjEYBtvOrXf,spotify:track:6UTyW8Rv1UEcjEYBtvOrXf,https://api.spotify.com/v1/tracks/6UTyW8Rv1UEcjEYBtvOrXf,https://api.spotify.com/v1/audio-analysis/6UTyW8Rv1UEcjEYBtvOrXf,284133,4,Can't Let Anybody Know Who You Are,Evan Voytas,dreampop
1563,0.579,0.835,1,-7.323,0,0.0771,0.0135,0.639,0.103,0.236,123.024,audio_features,3ARbDUq6TYWYUqyrBnKfFy,spotify:track:3ARbDUq6TYWYUqyrBnKfFy,https://api.spotify.com/v1/tracks/3ARbDUq6TYWYUqyrBnKfFy,https://api.spotify.com/v1/audio-analysis/3ARbDUq6TYWYUqyrBnKfFy,236098,4,A Dragonfly In the City (Teen Daze Remix),Sun Glitters,dreampop
1564,0.543,0.872,4,-4.97,1,0.499,0.715,0.936,0.883,0.499,110.007,audio_features,3Hxfh6JDZkuX988ZNs6Nui,spotify:track:3Hxfh6JDZkuX988ZNs6Nui,https://api.spotify.com/v1/tracks/3Hxfh6JDZkuX988ZNs6Nui,https://api.spotify.com/v1/audio-analysis/3Hxfh6JDZkuX988ZNs6Nui,185622,4,Too Much to Lose (Niva Remix),Sun Glitters,dreampop
1565,0.451,0.773,8,-8.886,0,0.0404,0.000443,0.91,0.163,0.136,122.99,audio_features,2YYfovisvYUzGQHx0TWWus,spotify:track:2YYfovisvYUzGQHx0TWWus,https://api.spotify.com/v1/tracks/2YYfovisvYUzGQHx0TWWus,https://api.spotify.com/v1/audio-analysis/2YYfovisvYUzGQHx0TWWus,233560,4,Nightfalls,Expensive Looks,dreampop
1566,0.203,0.837,9,-7.049,1,0.04,0.0453,0.017,0.335,0.886,182.079,audio_features,31yCrPeqVYke01Un3jPVWk,spotify:track:31yCrPeqVYke01Un3jPVWk,https://api.spotify.com/v1/tracks/31yCrPeqVYke01Un3jPVWk,https://api.spotify.com/v1/audio-analysis/31yCrPeqVYke01Un3jPVWk,133544,4,Alligator,The Babies,dreampop
1567,0.238,0.879,7,-5.657,1,0.0461,0.0145,2.62e-06,0.116,0.563,178.322,audio_features,4rR3Do9SDfNruu1Lg4BjBM,spotify:track:4rR3Do9SDfNruu1Lg4BjBM,https://api.spotify.com/v1/tracks/4rR3Do9SDfNruu1Lg4BjBM,https://api.spotify.com/v1/audio-analysis/4rR3Do9SDfNruu1Lg4BjBM,181781,4,Slow Walkin,The Babies,dreampop
1568,0.656,0.829,4,-7.107,0,0.0459,0.0575,0.00783,0.137,0.576,124.64,audio_features,3AFpIlNR4DEJ1WC7qyOHU8,spotify:track:3AFpIlNR4DEJ1WC7qyOHU8,https://api.spotify.com/v1/tracks/3AFpIlNR4DEJ1WC7qyOHU8,https://api.spotify.com/v1/audio-analysis/3AFpIlNR4DEJ1WC7qyOHU8,156707,4,Affection,Crystal Castles,dreampop
1569,0.57,0.794,9,-6.009,0,0.0311,0.142,1.57e-06,0.156,0.51,126.008,audio_features,0BYCOq2qBMT5OlNg4X2p3O,spotify:track:0BYCOq2qBMT5OlNg4X2p3O,https://api.spotify.com/v1/tracks/0BYCOq2qBMT5OlNg4X2p3O,https://api.spotify.com/v1/audio-analysis/0BYCOq2qBMT5OlNg4X2p3O,195000,4,I Owe You This (feat. Twin Shadow),Chad Valley,dreampop
1570,0.479,0.709,1,-7.356,0,0.0377,0.0279,0.0619,0.0809,0.218,100.057,audio_features,383UOGleG4UhjD9VxcYACT,spotify:track:383UOGleG4UhjD9VxcYACT,https://api.spotify.com/v1/tracks/383UOGleG4UhjD9VxcYACT,https://api.spotify.com/v1/audio-analysis/383UOGleG4UhjD9VxcYACT,307907,4,Fall 4 U (feat. Glasser),Chad Valley,dreampop
1571,0.227,0.758,9,-5.707,1,0.0537,0.00334,0.431,0.226,0.0321,159.824,audio_features,4S9SAM5uKYFO9v9oI6CHGL,spotify:track:4S9SAM5uKYFO9v9oI6CHGL,https://api.spotify.com/v1/tracks/4S9SAM5uKYFO9v9oI6CHGL,https://api.spotify.com/v1/audio-analysis/4S9SAM5uKYFO9v9oI6CHGL,285080,4,Winter Beats,I Break Horses,dreampop
1572,0.282,0.837,9,-4.838,1,0.0546,9.85e-05,0.791,0.374,0.133,90.024,audio_features,20emxEwQfnJslSWf5WeTwQ,spotify:track:20emxEwQfnJslSWf5WeTwQ,https://api.spotify.com/v1/tracks/20emxEwQfnJslSWf5WeTwQ,https://api.spotify.com/v1/audio-analysis/20emxEwQfnJslSWf5WeTwQ,233893,4,Hearts,I Break Horses,dreampop
1573,0.415,0.691,2,-5.407,1,0.034,0.000548,0.607,0.0961,0.374,132.082,audio_features,1bGr7byJEFFn7xJcVutzvX,spotify:track:1bGr7byJEFFn7xJcVutzvX,https://api.spotify.com/v1/tracks/1bGr7byJEFFn7xJcVutzvX,https://api.spotify.com/v1/audio-analysis/1bGr7byJEFFn7xJcVutzvX,288274,4,Echo of Love,The Shutes,dreampop
1574,0.569,0.529,0,-10.502,0,0.0274,0.000964,0.0676,0.112,0.158,119.991,audio_features,353XsPZdpaMwGZnRtt7YRA,spotify:track:353XsPZdpaMwGZnRtt7YRA,https://api.spotify.com/v1/tracks/353XsPZdpaMwGZnRtt7YRA,https://api.spotify.com/v1/audio-analysis/353XsPZdpaMwGZnRtt7YRA,315600,4,Pale Fire,El Perro del Mar,dreampop
1575,0.61,0.559,5,-9.944,1,0.0688,0.0531,0.673,0.0677,0.718,170.367,audio_features,1nHFw4YsZU7E0CZMFbAeN7,spotify:track:1nHFw4YsZU7E0CZMFbAeN7,https://api.spotify.com/v1/tracks/1nHFw4YsZU7E0CZMFbAeN7,https://api.spotify.com/v1/audio-analysis/1nHFw4YsZU7E0CZMFbAeN7,192778,4,Ill Fit,Wave Machines,dreampop
1576,0.48,0.8,10,-8.473,1,0.0432,0.00421,0.802,0.0939,0.568,156.001,audio_features,3wjZ5RpjFCyZyYiUbojBGB,spotify:track:3wjZ5RpjFCyZyYiUbojBGB,https://api.spotify.com/v1/tracks/3wjZ5RpjFCyZyYiUbojBGB,https://api.spotify.com/v1/audio-analysis/3wjZ5RpjFCyZyYiUbojBGB,185579,4,Palm Springs,Superhumanoids,dreampop
1577,0.676,0.775,4,-8.02,0,0.027,0.00575,0.823,0.204,0.821,143.995,audio_features,67CmQOqY1bnpByX0HbYlOK,spotify:track:67CmQOqY1bnpByX0HbYlOK,https://api.spotify.com/v1/tracks/67CmQOqY1bnpByX0HbYlOK,https://api.spotify.com/v1/audio-analysis/67CmQOqY1bnpByX0HbYlOK,185093,4,Cranial Contest,Superhumanoids,dreampop
1578,0.521,0.89,0,-6.516,0,0.0494,0.128,7.87e-05,0.116,0.639,120.032,audio_features,5SWpgoDVaBUinwHVVqVddK,spotify:track:5SWpgoDVaBUinwHVVqVddK,https://api.spotify.com/v1/tracks/5SWpgoDVaBUinwHVVqVddK,https://api.spotify.com/v1/audio-analysis/5SWpgoDVaBUinwHVVqVddK,341979,4,Brooklyn Sunburn,Teen Daze,dreampop
1579,0.741,0.836,1,-6.741,1,0.0616,0.327,0.0283,0.172,0.467,120.0,audio_features,4RelAjKsy1GNsGEgcBR4Oh,spotify:track:4RelAjKsy1GNsGEgcBR4Oh,https://api.spotify.com/v1/tracks/4RelAjKsy1GNsGEgcBR4Oh,https://api.spotify.com/v1/audio-analysis/4RelAjKsy1GNsGEgcBR4Oh,310545,4,The New Balearic,Teen Daze,dreampop
1580,0.594,0.581,1,-9.602,0,0.037,0.748,0.741,0.299,0.181,124.018,audio_features,0qsewl6nuPNW3GLinWRgvR,spotify:track:0qsewl6nuPNW3GLinWRgvR,https://api.spotify.com/v1/tracks/0qsewl6nuPNW3GLinWRgvR,https://api.spotify.com/v1/audio-analysis/0qsewl6nuPNW3GLinWRgvR,434293,4,Discipleship,Teen Daze,dreampop
1581,0.622,0.666,9,-5.184,1,0.0277,0.000599,0.0247,0.125,0.24,129.948,audio_features,2aNGCrhh1BtVcxNtafQd7p,spotify:track:2aNGCrhh1BtVcxNtafQd7p,https://api.spotify.com/v1/tracks/2aNGCrhh1BtVcxNtafQd7p,https://api.spotify.com/v1/audio-analysis/2aNGCrhh1BtVcxNtafQd7p,226000,4,Liquid Summer,Diamond Messages,dreampop
1582,0.62,0.92,3,-3.272,0,0.28,0.0109,0.871,0.282,0.962,170.136,audio_features,4V7V1GlWBGxW7joFGLMoTt,spotify:track:4V7V1GlWBGxW7joFGLMoTt,https://api.spotify.com/v1/tracks/4V7V1GlWBGxW7joFGLMoTt,https://api.spotify.com/v1/audio-analysis/4V7V1GlWBGxW7joFGLMoTt,180929,4,The Haste,Casa del Mirto,dreampop
1583,0.605,0.855,4,-3.957,1,0.107,0.0131,0.00195,0.271,0.701,172.082,audio_features,1As2YOBZiMHMHD7ZwiXVha,spotify:track:1As2YOBZiMHMHD7ZwiXVha,https://api.spotify.com/v1/tracks/1As2YOBZiMHMHD7ZwiXVha,https://api.spotify.com/v1/audio-analysis/1As2YOBZiMHMHD7ZwiXVha,212322,4,Killer Haze,Casa del Mirto,dreampop
1584,0.557,0.965,7,-3.516,1,0.0387,0.0175,0.831,0.199,0.687,172.051,audio_features,16HAkhWGdTMJb1IsnQHHjf,spotify:track:16HAkhWGdTMJb1IsnQHHjf,https://api.spotify.com/v1/tracks/16HAkhWGdTMJb1IsnQHHjf,https://api.spotify.com/v1/audio-analysis/16HAkhWGdTMJb1IsnQHHjf,246283,4,Deep In Your Mind,Casa del Mirto,dreampop
1585,0.532,0.61,9,-8.54,0,0.0315,0.0597,0.754,0.144,0.298,89.985,audio_features,4y3k6m0apxDYcR23rJpCag,spotify:track:4y3k6m0apxDYcR23rJpCag,https://api.spotify.com/v1/tracks/4y3k6m0apxDYcR23rJpCag,https://api.spotify.com/v1/audio-analysis/4y3k6m0apxDYcR23rJpCag,196667,4,Triangle Waves,Teeel,dreampop
1586,0.67,0.741,1,-10.772,0,0.0366,0.156,0.123,0.0847,0.61,139.909,audio_features,1CYM8Z2uWkXqnF5MCWub7Y,spotify:track:1CYM8Z2uWkXqnF5MCWub7Y,https://api.spotify.com/v1/tracks/1CYM8Z2uWkXqnF5MCWub7Y,https://api.spotify.com/v1/audio-analysis/1CYM8Z2uWkXqnF5MCWub7Y,287373,4,Hold Off The Dawn,El Perro del Mar,dreampop
1587,0.484,0.885,3,-5.358,1,0.0334,0.0184,0.403,0.116,0.839,136.906,audio_features,5eNWh8VCPcuRIOX171kczy,spotify:track:5eNWh8VCPcuRIOX171kczy,https://api.spotify.com/v1/tracks/5eNWh8VCPcuRIOX171kczy,https://api.spotify.com/v1/audio-analysis/5eNWh8VCPcuRIOX171kczy,224880,4,In Steps,Letting Up Despite Great Faults,dreampop
1588,0.29,0.876,4,-6.924,1,0.0638,4.36e-05,0.816,0.127,0.0924,150.074,audio_features,04f4AMM28ijExVH22AUKQ0,spotify:track:04f4AMM28ijExVH22AUKQ0,https://api.spotify.com/v1/tracks/04f4AMM28ijExVH22AUKQ0,https://api.spotify.com/v1/audio-analysis/04f4AMM28ijExVH22AUKQ0,198813,4,Visions,Letting Up Despite Great Faults,dreampop
1589,0.312,0.59,7,-6.779,1,0.0307,0.111,0.00151,0.105,0.158,95.019,audio_features,5GRM6aWVK3cPCVhRU2D5dk,spotify:track:5GRM6aWVK3cPCVhRU2D5dk,https://api.spotify.com/v1/tracks/5GRM6aWVK3cPCVhRU2D5dk,https://api.spotify.com/v1/audio-analysis/5GRM6aWVK3cPCVhRU2D5dk,355973,4,The Beauty Surrounds,Houses,dreampop
1590,0.54,0.436,0,-10.25,1,0.0295,0.341,0.0268,0.116,0.0396,124.961,audio_features,0jOUtFMJkATRcTpezUxNrt,spotify:track:0jOUtFMJkATRcTpezUxNrt,https://api.spotify.com/v1/tracks/0jOUtFMJkATRcTpezUxNrt,https://api.spotify.com/v1/audio-analysis/0jOUtFMJkATRcTpezUxNrt,307427,4,Beginnings,Houses,dreampop
1591,0.502,0.284,2,-15.609,1,0.033,0.9,0.849,0.0999,0.0398,97.307,audio_features,0diPy4X3fZ253nxtUXXitO,spotify:track:0diPy4X3fZ253nxtUXXitO,https://api.spotify.com/v1/tracks/0diPy4X3fZ253nxtUXXitO,https://api.spotify.com/v1/audio-analysis/0diPy4X3fZ253nxtUXXitO,245307,4,Cloud in Places,Grouper,dreampop
1592,0.337,0.687,2,-2.058,1,0.0328,0.369,0.0516,0.0942,0.147,104.798,audio_features,2CFGFUmQEmmopEkFP9xvkA,spotify:track:2CFGFUmQEmmopEkFP9xvkA,https://api.spotify.com/v1/tracks/2CFGFUmQEmmopEkFP9xvkA,https://api.spotify.com/v1/audio-analysis/2CFGFUmQEmmopEkFP9xvkA,145947,4,Sofia,A Grave With No Name,dreampop
1593,0.588,0.745,2,-7.069,1,0.0499,0.387,0.000152,0.0945,0.422,110.015,audio_features,1yftq5bt3CgkY8ZRLviZYV,spotify:track:1yftq5bt3CgkY8ZRLviZYV,https://api.spotify.com/v1/tracks/1yftq5bt3CgkY8ZRLviZYV,https://api.spotify.com/v1/audio-analysis/1yftq5bt3CgkY8ZRLviZYV,253389,4,Smoke And Mirrors,Diamond Messages,dreampop
1594,0.664,0.599,5,-8.645,0,0.0297,0.554,0.854,0.11,0.351,97.844,audio_features,6Cq8QpwjsfixWo1xDjOFYh,spotify:track:6Cq8QpwjsfixWo1xDjOFYh,https://api.spotify.com/v1/tracks/6Cq8QpwjsfixWo1xDjOFYh,https://api.spotify.com/v1/audio-analysis/6Cq8QpwjsfixWo1xDjOFYh,338400,4,You Hear Colours,CFCF,dreampop
1595,0.694,0.885,2,-7.639,0,0.0332,0.156,0.921,0.0863,0.887,109.817,audio_features,2J56abZOk2tv0GyePJnAYN,spotify:track:2J56abZOk2tv0GyePJnAYN,https://api.spotify.com/v1/tracks/2J56abZOk2tv0GyePJnAYN,https://api.spotify.com/v1/audio-analysis/2J56abZOk2tv0GyePJnAYN,382280,4,Big Love,CFCF,dreampop
1596,0.691,0.704,9,-7.9,1,0.0272,0.473,0.751,0.105,0.704,113.989,audio_features,3C89QQVBDQzmfyD7St9JS3,spotify:track:3C89QQVBDQzmfyD7St9JS3,https://api.spotify.com/v1/tracks/3C89QQVBDQzmfyD7St9JS3,https://api.spotify.com/v1/audio-analysis/3C89QQVBDQzmfyD7St9JS3,208107,4,Into Black,Blouse,dreampop
1597,0.659,0.405,9,-11.862,1,0.0312,0.507,0.776,0.0769,0.453,122.962,audio_features,1MWtRr6VR7HsQkQQN6Qiz0,spotify:track:1MWtRr6VR7HsQkQQN6Qiz0,https://api.spotify.com/v1/tracks/1MWtRr6VR7HsQkQQN6Qiz0,https://api.spotify.com/v1/audio-analysis/1MWtRr6VR7HsQkQQN6Qiz0,233693,4,Controller,Blouse,dreampop
1598,0.234,0.781,0,-6.809,1,0.0283,0.0024,0.527,0.471,0.519,170.859,audio_features,1XW8YDO2zZIIJJNdUgfyCw,spotify:track:1XW8YDO2zZIIJJNdUgfyCw,https://api.spotify.com/v1/tracks/1XW8YDO2zZIIJJNdUgfyCw,https://api.spotify.com/v1/audio-analysis/1XW8YDO2zZIIJJNdUgfyCw,232267,3,Attic Doctor,Youth Lagoon,dreampop
1599,0.641,0.55,11,-9.277,1,0.028,0.307,0.624,0.411,0.652,130.607,audio_features,1n659j7HHC6smiowFKCKlD,spotify:track:1n659j7HHC6smiowFKCKlD,https://api.spotify.com/v1/tracks/1n659j7HHC6smiowFKCKlD,https://api.spotify.com/v1/audio-analysis/1n659j7HHC6smiowFKCKlD,220788,4,Rad Racer,Work Drugs,dreampop
1600,0.605,0.36,6,-13.677,1,0.0377,0.566,0.00225,0.162,0.05,133.005,audio_features,5QbNek32fjVHhxqAeUW1ej,spotify:track:5QbNek32fjVHhxqAeUW1ej,https://api.spotify.com/v1/tracks/5QbNek32fjVHhxqAeUW1ej,https://api.spotify.com/v1/audio-analysis/5QbNek32fjVHhxqAeUW1ej,272626,4,Evening Ceremony,Active Child,dreampop
1601,0.597,0.777,7,-7.988,1,0.0316,0.05,0.374,0.145,0.802,173.92,audio_features,7rZpN7BKOGOXztVaDaiWVd,spotify:track:7rZpN7BKOGOXztVaDaiWVd,https://api.spotify.com/v1/tracks/7rZpN7BKOGOXztVaDaiWVd,https://api.spotify.com/v1/audio-analysis/7rZpN7BKOGOXztVaDaiWVd,189133,4,Strange Neighbors,Plastic Flowers,dreampop
1602,0.279,0.423,4,-12.06,1,0.038,0.00957,0.837,0.128,0.291,101.571,audio_features,55CenVQ4alvDJ1PS8aYB0m,spotify:track:55CenVQ4alvDJ1PS8aYB0m,https://api.spotify.com/v1/tracks/55CenVQ4alvDJ1PS8aYB0m,https://api.spotify.com/v1/audio-analysis/55CenVQ4alvDJ1PS8aYB0m,231893,4,Alison,Slowdive,dreampop
1603,0.322,0.529,2,-12.58,1,0.0272,0.000821,0.585,0.1,0.184,93.68,audio_features,7wE4l1GNxjE2kOmlsx0PcA,spotify:track:7wE4l1GNxjE2kOmlsx0PcA,https://api.spotify.com/v1/tracks/7wE4l1GNxjE2kOmlsx0PcA,https://api.spotify.com/v1/audio-analysis/7wE4l1GNxjE2kOmlsx0PcA,287467,4,When The Sun Hits,Slowdive,dreampop
1604,0.544,0.841,5,-7.167,0,0.0657,0.00189,0.557,0.288,0.51,190.48,audio_features,6RIFKHNij5OD2cPGUZMhry,spotify:track:6RIFKHNij5OD2cPGUZMhry,https://api.spotify.com/v1/tracks/6RIFKHNij5OD2cPGUZMhry,https://api.spotify.com/v1/audio-analysis/6RIFKHNij5OD2cPGUZMhry,253427,4,Despicable Dogs (Washed Out Remix),Small Black,dreampop
1605,0.71,0.681,1,-7.642,0,0.516,0.644,0.868,0.26,0.397,96.407,audio_features,75PCtIOMI3lG9z8fNEW1fg,spotify:track:75PCtIOMI3lG9z8fNEW1fg,https://api.spotify.com/v1/tracks/75PCtIOMI3lG9z8fNEW1fg,https://api.spotify.com/v1/audio-analysis/75PCtIOMI3lG9z8fNEW1fg,213832,4,Luv,Giraffage,dreampop
1606,0.541,0.588,6,-7.462,1,0.154,0.703,0.000938,0.124,0.288,135.747,audio_features,2UcA9wm0llSz31OYs6K2ja,spotify:track:2UcA9wm0llSz31OYs6K2ja,https://api.spotify.com/v1/tracks/2UcA9wm0llSz31OYs6K2ja,https://api.spotify.com/v1/audio-analysis/2UcA9wm0llSz31OYs6K2ja,152967,3,Slo,Giraffage,dreampop
1607,0.612,0.874,7,-5.461,1,0.153,0.0811,0.0111,0.182,0.109,122.985,audio_features,7mB4Hfd6XZ2BDwgNtOiu0B,spotify:track:7mB4Hfd6XZ2BDwgNtOiu0B,https://api.spotify.com/v1/tracks/7mB4Hfd6XZ2BDwgNtOiu0B,https://api.spotify.com/v1/audio-analysis/7mB4Hfd6XZ2BDwgNtOiu0B,280976,4,Dirty Water,Niva,dreampop
1608,0.624,0.797,0,-9.539,1,0.0354,0.0101,0.694,0.0841,0.827,155.287,audio_features,1aeXyZHCzn5stg6bIV5Km1,spotify:track:1aeXyZHCzn5stg6bIV5Km1,https://api.spotify.com/v1/tracks/1aeXyZHCzn5stg6bIV5Km1,https://api.spotify.com/v1/audio-analysis/1aeXyZHCzn5stg6bIV5Km1,249307,4,Sad Song,Au Revoir Simone,dreampop
1609,0.526,0.915,8,-6.255,0,0.039,0.259,0.842,0.0816,0.709,156.0,audio_features,08nJLlYp7OmDmwB7TzeX7I,spotify:track:08nJLlYp7OmDmwB7TzeX7I,https://api.spotify.com/v1/tracks/08nJLlYp7OmDmwB7TzeX7I,https://api.spotify.com/v1/audio-analysis/08nJLlYp7OmDmwB7TzeX7I,150769,4,Ghost In My Head,Niva,dreampop
1610,0.529,0.928,9,-5.559,0,0.0333,0.00163,0.907,0.174,0.513,110.02,audio_features,1MxbWY0ChfRXDXYahXtCgp,spotify:track:1MxbWY0ChfRXDXYahXtCgp,https://api.spotify.com/v1/tracks/1MxbWY0ChfRXDXYahXtCgp,https://api.spotify.com/v1/audio-analysis/1MxbWY0ChfRXDXYahXtCgp,216000,4,Galilean Moons,Teeel,dreampop
1611,0.481,0.809,10,-6.559,0,0.0416,0.05,0.773,0.218,0.319,79.986,audio_features,15tHD9U3kn27LrKMMbk49Z,spotify:track:15tHD9U3kn27LrKMMbk49Z,https://api.spotify.com/v1/tracks/15tHD9U3kn27LrKMMbk49Z,https://api.spotify.com/v1/audio-analysis/15tHD9U3kn27LrKMMbk49Z,198375,4,Corduroy Swell,Teeel,dreampop
1612,0.503,0.657,11,-7.066,1,0.157,0.00066,0.0033,0.0889,0.571,139.841,audio_features,0Nn5BZpH1p5ivCazlKnTA9,spotify:track:0Nn5BZpH1p5ivCazlKnTA9,https://api.spotify.com/v1/tracks/0Nn5BZpH1p5ivCazlKnTA9,https://api.spotify.com/v1/audio-analysis/0Nn5BZpH1p5ivCazlKnTA9,286493,4,Breaststroke,Mathemagic,dreampop
1613,0.638,0.728,8,-10.77,1,0.0534,0.0853,0.59,0.13,0.546,140.008,audio_features,5933nHyUWcmCW22P2xdTd9,spotify:track:5933nHyUWcmCW22P2xdTd9,https://api.spotify.com/v1/tracks/5933nHyUWcmCW22P2xdTd9,https://api.spotify.com/v1/audio-analysis/5933nHyUWcmCW22P2xdTd9,246053,4,Burnout Eyess,oOoOO,dreampop
1614,0.493,0.767,10,-12.098,1,0.0402,0.0722,0.984,0.238,0.89,139.977,audio_features,6HoKfyynEOPbL9K5LZv1lM,spotify:track:6HoKfyynEOPbL9K5LZv1lM,https://api.spotify.com/v1/tracks/6HoKfyynEOPbL9K5LZv1lM,https://api.spotify.com/v1/audio-analysis/6HoKfyynEOPbL9K5LZv1lM,122814,4,Lava Flows,Monster Rally,dreampop
1615,0.226,0.4,11,-10.256,1,0.0298,0.806,0.747,0.108,0.101,88.673,audio_features,4BmtCb6sdMqECAItGmFDvU,spotify:track:4BmtCb6sdMqECAItGmFDvU,https://api.spotify.com/v1/tracks/4BmtCb6sdMqECAItGmFDvU,https://api.spotify.com/v1/audio-analysis/4BmtCb6sdMqECAItGmFDvU,314413,4,Knife,Grizzly Bear,dreampop
