,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,artist,genre
384,0.363,0.787,7,-5.071,1,0.0429,0.00176,0.00445,0.531,0.202,175.919,audio_features,03wKMRNYVvw6s9nm4I4jUS,spotify:track:03wKMRNYVvw6s9nm4I4jUS,https://api.spotify.com/v1/tracks/03wKMRNYVvw6s9nm4I4jUS,https://api.spotify.com/v1/audio-analysis/03wKMRNYVvw6s9nm4I4jUS,279293,4,Wolf Like Me,TV On The Radio,alternative
385,0.418,0.773,10,-6.187,1,0.0305,0.01,0.00418,0.269,0.273,89.961,audio_features,6WF4hzdGXvXd1joERSXJjm,spotify:track:6WF4hzdGXvXd1joERSXJjm,https://api.spotify.com/v1/tracks/6WF4hzdGXvXd1joERSXJjm,https://api.spotify.com/v1/audio-analysis/6WF4hzdGXvXd1joERSXJjm,242253,4,Hurts Like Heaven,Coldplay,alternative
386,0.433,0.719,0,-5.586,1,0.0486,0.222,0.000573,0.12,0.0793,158.117,audio_features,4lCHiY2thdE1YuVtsmck23,spotify:track:4lCHiY2thdE1YuVtsmck23,https://api.spotify.com/v1/tracks/4lCHiY2thdE1YuVtsmck23,https://api.spotify.com/v1/audio-analysis/4lCHiY2thdE1YuVtsmck23,206253,4,Overjoyed,Bastille,alternative
387,0.472,0.844,10,-6.578,1,0.054,0.00173,0.0,0.24,0.34,140.034,audio_features,3e0yTP5trHBBVvV32jwXqF,spotify:track:3e0yTP5trHBBVvV32jwXqF,https://api.spotify.com/v1/tracks/3e0yTP5trHBBVvV32jwXqF,https://api.spotify.com/v1/audio-analysis/3e0yTP5trHBBVvV32jwXqF,321280,4,Anna Sun,WALK THE MOON,alternative
388,0.672,0.841,9,-5.992,0,0.0285,0.0767,0.0,0.135,0.82,125.437,audio_features,74EV0g12ihUoOUXMprFpZB,spotify:track:74EV0g12ihUoOUXMprFpZB,https://api.spotify.com/v1/tracks/74EV0g12ihUoOUXMprFpZB,https://api.spotify.com/v1/audio-analysis/74EV0g12ihUoOUXMprFpZB,267733,4,Losing My Religion,R.E.M.,alternative
389,0.502,0.417,10,-7.665,1,0.0718,0.127,0.00419,0.106,0.218,180.301,audio_features,0c4IEciLCDdXEhhKxj4ThA,spotify:track:0c4IEciLCDdXEhhKxj4ThA,https://api.spotify.com/v1/tracks/0c4IEciLCDdXEhhKxj4ThA,https://api.spotify.com/v1/audio-analysis/0c4IEciLCDdXEhhKxj4ThA,281040,4,Madness,Muse,alternative
390,0.201,0.932,2,-3.272,0,0.152,9.51e-05,0.125,0.372,0.212,81.208,audio_features,7c3nNKoU8YQZP0b9iY1DPr,spotify:track:7c3nNKoU8YQZP0b9iY1DPr,https://api.spotify.com/v1/tracks/7c3nNKoU8YQZP0b9iY1DPr,https://api.spotify.com/v1/audio-analysis/7c3nNKoU8YQZP0b9iY1DPr,206835,4,Free,Twin Atlantic,alternative
391,0.424,0.934,7,-3.128,1,0.053,0.000169,0.00308,0.159,0.641,104.144,audio_features,68YPheVJ8EuA5IJFddr1Qf,spotify:track:68YPheVJ8EuA5IJFddr1Qf,https://api.spotify.com/v1/tracks/68YPheVJ8EuA5IJFddr1Qf,https://api.spotify.com/v1/audio-analysis/68YPheVJ8EuA5IJFddr1Qf,184240,4,Teenage Icon,The Vaccines,alternative
392,0.447,0.376,0,-9.458,1,0.0336,0.725,0.0617,0.113,0.225,139.143,audio_features,2Eg8N0qgB1wQ64TexXSOCu,spotify:track:2Eg8N0qgB1wQ64TexXSOCu,https://api.spotify.com/v1/tracks/2Eg8N0qgB1wQ64TexXSOCu,https://api.spotify.com/v1/audio-analysis/2Eg8N0qgB1wQ64TexXSOCu,208627,4,Cheerleader,St. Vincent,alternative
393,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,audio_features,3jfr0TF6DQcOLat8gGn7E2,spotify:track:3jfr0TF6DQcOLat8gGn7E2,https://api.spotify.com/v1/tracks/3jfr0TF6DQcOLat8gGn7E2,https://api.spotify.com/v1/audio-analysis/3jfr0TF6DQcOLat8gGn7E2,272394,4,Do I Wanna Know?,Arctic Monkeys,alternative
394,0.154,0.972,7,-3.626,1,0.111,0.000913,0.247,0.368,0.213,205.467,audio_features,6GWS0Nb3ybf3tQXZ0FlfZf,spotify:track:6GWS0Nb3ybf3tQXZ0FlfZf,https://api.spotify.com/v1/tracks/6GWS0Nb3ybf3tQXZ0FlfZf,https://api.spotify.com/v1/audio-analysis/6GWS0Nb3ybf3tQXZ0FlfZf,192920,4,Aberdeen,Cage The Elephant,alternative
395,0.713,0.554,7,-10.642,0,0.0829,0.352,0.00418,0.65,0.309,130.089,audio_features,4iHh9ftZKEtTmqnEYuWlm6,spotify:track:4iHh9ftZKEtTmqnEYuWlm6,https://api.spotify.com/v1/tracks/4iHh9ftZKEtTmqnEYuWlm6,https://api.spotify.com/v1/audio-analysis/4iHh9ftZKEtTmqnEYuWlm6,221538,4,I: Ferocious Body,Born Gold,alternative
396,0.214,0.932,7,-3.419,0,0.256,0.0218,3.37e-06,0.291,0.0762,140.903,audio_features,2x0GSYjILjflppGT3NpWtR,spotify:track:2x0GSYjILjflppGT3NpWtR,https://api.spotify.com/v1/tracks/2x0GSYjILjflppGT3NpWtR,https://api.spotify.com/v1/audio-analysis/2x0GSYjILjflppGT3NpWtR,277711,4,Borders Are...,Serj Tankian,alternative
397,0.414,0.939,0,-2.887,1,0.047,0.0884,0.000612,0.81,0.748,123.091,audio_features,1IGkKaoHZLodoscIoHVia0,spotify:track:1IGkKaoHZLodoscIoHVia0,https://api.spotify.com/v1/tracks/1IGkKaoHZLodoscIoHVia0,https://api.spotify.com/v1/audio-analysis/1IGkKaoHZLodoscIoHVia0,215000,4,Do You Want To,Franz Ferdinand,alternative
398,0.453,0.349,0,-11.077,1,0.0289,0.714,7.94e-05,0.0835,0.302,107.791,audio_features,3k9qjgu8zVKTEuJVJIYyc0,spotify:track:3k9qjgu8zVKTEuJVJIYyc0,https://api.spotify.com/v1/tracks/3k9qjgu8zVKTEuJVJIYyc0,https://api.spotify.com/v1/audio-analysis/3k9qjgu8zVKTEuJVJIYyc0,215853,4,Just Breathe,Pearl Jam,alternative
399,0.642,0.873,2,-5.821,1,0.0551,0.00394,0.0,0.175,0.662,82.002,audio_features,46Kcradxrva9Dny4lHU1b3,spotify:track:46Kcradxrva9Dny4lHU1b3,https://api.spotify.com/v1/tracks/46Kcradxrva9Dny4lHU1b3,https://api.spotify.com/v1/audio-analysis/46Kcradxrva9Dny4lHU1b3,192053,4,Miss Jackson (feat. LOLO),Panic! At The Disco,alternative
400,0.281,0.477,5,-8.921,0,0.0357,0.606,0.803,0.114,0.034,120.506,audio_features,25N6tLYS1uFJ3c5lsXV3y1,spotify:track:25N6tLYS1uFJ3c5lsXV3y1,https://api.spotify.com/v1/tracks/25N6tLYS1uFJ3c5lsXV3y1,https://api.spotify.com/v1/audio-analysis/25N6tLYS1uFJ3c5lsXV3y1,361067,4,In the Fog II,Tim Hecker,ambient
401,0.075,0.6,7,-14.994,0,0.0512,0.311,0.982,0.101,0.0377,200.024,audio_features,4HkJr31bgEdCtEHpasC7Jz,spotify:track:4HkJr31bgEdCtEHpasC7Jz,https://api.spotify.com/v1/tracks/4HkJr31bgEdCtEHpasC7Jz,https://api.spotify.com/v1/audio-analysis/4HkJr31bgEdCtEHpasC7Jz,645200,4,Unity,Bvdub,ambient
402,0.264,0.335,7,-15.879,0,0.0361,0.0348,0.819,0.17,0.0347,89.195,audio_features,0atOMgnZQ0bkSzDacwkKwB,spotify:track:0atOMgnZQ0bkSzDacwkKwB,https://api.spotify.com/v1/tracks/0atOMgnZQ0bkSzDacwkKwB,https://api.spotify.com/v1/audio-analysis/0atOMgnZQ0bkSzDacwkKwB,343733,4,Phase 09 - Sombrero,Solar Fields,ambient
403,0.155,0.47,1,-9.221,1,0.034,0.696,0.83,0.0979,0.0496,84.218,audio_features,6Ss7upGobLSpoLNmO7jj7u,spotify:track:6Ss7upGobLSpoLNmO7jj7u,https://api.spotify.com/v1/tracks/6Ss7upGobLSpoLNmO7jj7u,https://api.spotify.com/v1/audio-analysis/6Ss7upGobLSpoLNmO7jj7u,396853,4,Varúð,Sigur Rós,ambient
404,0.221,0.184,0,-22.5,1,0.0495,0.634,0.818,0.273,0.0383,78.88,audio_features,2fNJyKMTqayJ4KIb9JT3AJ,spotify:track:2fNJyKMTqayJ4KIb9JT3AJ,https://api.spotify.com/v1/tracks/2fNJyKMTqayJ4KIb9JT3AJ,https://api.spotify.com/v1/audio-analysis/2fNJyKMTqayJ4KIb9JT3AJ,303120,3,Abandoned Ship Bells,múm,ambient
405,0.295,0.119,5,-19.872,1,0.0301,0.895,0.886,0.0881,0.102,71.721,audio_features,7FO7BolIZsl1o8DDSjeOph,spotify:track:7FO7BolIZsl1o8DDSjeOph,https://api.spotify.com/v1/tracks/7FO7BolIZsl1o8DDSjeOph,https://api.spotify.com/v1/audio-analysis/7FO7BolIZsl1o8DDSjeOph,310013,1,Twin Peaks Theme - Instrumental,Angelo Badalamenti,ambient
406,0.398,0.644,8,-18.365,0,0.0514,0.628,0.973,0.124,0.546,153.824,audio_features,4cE2xEdzwUte8t7LhoYcM6,spotify:track:4cE2xEdzwUte8t7LhoYcM6,https://api.spotify.com/v1/tracks/4cE2xEdzwUte8t7LhoYcM6,https://api.spotify.com/v1/audio-analysis/4cE2xEdzwUte8t7LhoYcM6,170253,4,M386 - 2005 Digital Remaster,Brian Eno,ambient
407,0.102,0.372,2,-15.376,1,0.0445,0.785,0.909,0.167,0.0393,90.601,audio_features,534vXvLFx826byt1NdkMar,spotify:track:534vXvLFx826byt1NdkMar,https://api.spotify.com/v1/tracks/534vXvLFx826byt1NdkMar,https://api.spotify.com/v1/audio-analysis/534vXvLFx826byt1NdkMar,402915,4,One Another,Hammock,ambient
408,0.312,0.259,10,-12.864,0,0.0398,0.992,0.914,0.37,0.0583,120.408,audio_features,0lXbcnyo5T3VTa7gJ9fdGo,spotify:track:0lXbcnyo5T3VTa7gJ9fdGo,https://api.spotify.com/v1/tracks/0lXbcnyo5T3VTa7gJ9fdGo,https://api.spotify.com/v1/audio-analysis/0lXbcnyo5T3VTa7gJ9fdGo,194053,4,Attesa,Balmorhea,ambient
409,0.494,0.417,1,-10.013,1,0.0361,0.182,0.494,0.0708,0.223,119.857,audio_features,68oUQRwGJGExtkpaSvSbgb,spotify:track:68oUQRwGJGExtkpaSvSbgb,https://api.spotify.com/v1/tracks/68oUQRwGJGExtkpaSvSbgb,https://api.spotify.com/v1/audio-analysis/68oUQRwGJGExtkpaSvSbgb,305560,4,Glory Box,Portishead,ambient
410,0.65,0.584,6,-14.313,0,0.0331,0.617,0.901,0.0988,0.471,94.014,audio_features,5Vsv8P2QnK9UeKxziKYkG8,spotify:track:5Vsv8P2QnK9UeKxziKYkG8,https://api.spotify.com/v1/tracks/5Vsv8P2QnK9UeKxziKYkG8,https://api.spotify.com/v1/audio-analysis/5Vsv8P2QnK9UeKxziKYkG8,271613,4,Falling Stars,David Arkenstone,ambient
411,0.315,0.44,4,-17.449,0,0.0392,0.721,0.81,0.0942,0.038,119.38,audio_features,7hfuHBsO8CXTDIYLdwmYCM,spotify:track:7hfuHBsO8CXTDIYLdwmYCM,https://api.spotify.com/v1/tracks/7hfuHBsO8CXTDIYLdwmYCM,https://api.spotify.com/v1/audio-analysis/7hfuHBsO8CXTDIYLdwmYCM,223600,4,Isaias IV,Murcof,ambient
412,0.172,0.0571,8,-36.058,0,0.0419,0.963,0.898,0.294,0.133,115.773,audio_features,1t9Yh3MaABL3wRv19rGYIJ,spotify:track:1t9Yh3MaABL3wRv19rGYIJ,https://api.spotify.com/v1/tracks/1t9Yh3MaABL3wRv19rGYIJ,https://api.spotify.com/v1/audio-analysis/1t9Yh3MaABL3wRv19rGYIJ,259693,4,Matta - Remastered 2005,Brian Eno,ambient
413,0.324,0.252,9,-19.429,1,0.0319,0.754,0.884,0.113,0.0313,180.024,audio_features,1L37SbwQb40SvA8hyKicDZ,spotify:track:1L37SbwQb40SvA8hyKicDZ,https://api.spotify.com/v1/tracks/1L37SbwQb40SvA8hyKicDZ,https://api.spotify.com/v1/audio-analysis/1L37SbwQb40SvA8hyKicDZ,528000,3,Sequor,Sync24,ambient
414,0.146,0.192,10,-24.775,0,0.0613,0.0438,0.89,0.104,0.044,81.242,audio_features,7aGSZ7otMHlEtdO4T89TAa,spotify:track:7aGSZ7otMHlEtdO4T89TAa,https://api.spotify.com/v1/tracks/7aGSZ7otMHlEtdO4T89TAa,https://api.spotify.com/v1/audio-analysis/7aGSZ7otMHlEtdO4T89TAa,367973,4,Dis,Hecq,ambient
415,0.626,0.401,5,-14.507,0,0.0441,0.576,0.865,0.151,0.244,150.013,audio_features,0GgT9lSa3nOgHTCmjuxFPd,spotify:track:0GgT9lSa3nOgHTCmjuxFPd,https://api.spotify.com/v1/tracks/0GgT9lSa3nOgHTCmjuxFPd,https://api.spotify.com/v1/audio-analysis/0GgT9lSa3nOgHTCmjuxFPd,345880,4,Nine Black Alps,Helios,ambient
416,0.667,0.662,7,-9.295,0,0.035,0.53,0.723,0.22,0.62,79.523,audio_features,2Lx9qpN7NgiWD4rgSQRBGH,spotify:track:2Lx9qpN7NgiWD4rgSQRBGH,https://api.spotify.com/v1/tracks/2Lx9qpN7NgiWD4rgSQRBGH,https://api.spotify.com/v1/audio-analysis/2Lx9qpN7NgiWD4rgSQRBGH,298373,4,Midnight In A Perfect World,DJ Shadow,ambient
417,0.224,0.064,1,-26.176,0,0.0394,0.91,0.928,0.159,0.0258,137.044,audio_features,1LGYkFYAII9kPkh98W08QU,spotify:track:1LGYkFYAII9kPkh98W08QU,https://api.spotify.com/v1/tracks/1LGYkFYAII9kPkh98W08QU,https://api.spotify.com/v1/audio-analysis/1LGYkFYAII9kPkh98W08QU,223733,4,Events In Dense Fog - 2005 Digital Remaster,Brian Eno,ambient
418,0.216,0.41,11,-16.661,1,0.0681,0.982,0.919,0.135,0.134,145.114,audio_features,3ZS4oVvDdQ1AlJmtJZPBwq,spotify:track:3ZS4oVvDdQ1AlJmtJZPBwq,https://api.spotify.com/v1/tracks/3ZS4oVvDdQ1AlJmtJZPBwq,https://api.spotify.com/v1/audio-analysis/3ZS4oVvDdQ1AlJmtJZPBwq,183213,3,Dog Shelter,Burial,ambient
419,0.374,0.113,4,-15.006,1,0.0307,0.804,0.835,0.121,0.0516,107.954,audio_features,0YkKDfTYI70WkYSBWh2LQM,spotify:track:0YkKDfTYI70WkYSBWh2LQM,https://api.spotify.com/v1/tracks/0YkKDfTYI70WkYSBWh2LQM,https://api.spotify.com/v1/audio-analysis/0YkKDfTYI70WkYSBWh2LQM,349067,4,2-Step,Low,ambient
420,0.53,0.00779,1,-23.281,1,0.0801,0.993,0.946,0.151,0.461,61.14,audio_features,0nNiyH4NViNdsL0JJz5yce,spotify:track:0nNiyH4NViNdsL0JJz5yce,https://api.spotify.com/v1/tracks/0nNiyH4NViNdsL0JJz5yce,https://api.spotify.com/v1/audio-analysis/0nNiyH4NViNdsL0JJz5yce,100947,4,Small Memory,Jon Hopkins,ambient
421,0.186,0.418,11,-9.839,1,0.0383,0.143,0.934,0.202,0.257,120.13,audio_features,5v1IWGdPgD2oeWIpm8XcWe,spotify:track:5v1IWGdPgD2oeWIpm8XcWe,https://api.spotify.com/v1/tracks/5v1IWGdPgD2oeWIpm8XcWe,https://api.spotify.com/v1/audio-analysis/5v1IWGdPgD2oeWIpm8XcWe,479693,3,Blankets of Night (2015 Remaster),Hammock,ambient
422,0.325,0.445,5,-12.26,1,0.0361,0.446,0.892,0.0785,0.26,76.143,audio_features,0WUa9NlbHJwX11vXtMtbBp,spotify:track:0WUa9NlbHJwX11vXtMtbBp,https://api.spotify.com/v1/tracks/0WUa9NlbHJwX11vXtMtbBp,https://api.spotify.com/v1/audio-analysis/0WUa9NlbHJwX11vXtMtbBp,314909,1,Super Relaxation - Wellness Version,Ambiente,ambient
423,0.164,0.00522,8,-33.134,1,0.0414,0.928,0.865,0.11,0.0257,67.328,audio_features,0LfRVw2aFyi3wqYcRjFZpx,spotify:track:0LfRVw2aFyi3wqYcRjFZpx,https://api.spotify.com/v1/tracks/0LfRVw2aFyi3wqYcRjFZpx,https://api.spotify.com/v1/audio-analysis/0LfRVw2aFyi3wqYcRjFZpx,407053,4,"Broken Harbors, Pt. 2",Stars Of The Lid,ambient
424,0.638,0.258,0,-19.167,1,0.0339,0.666,0.907,0.122,0.357,145.81,audio_features,3aSi0UcesbPx5ADnOqxkrr,spotify:track:3aSi0UcesbPx5ADnOqxkrr,https://api.spotify.com/v1/tracks/3aSi0UcesbPx5ADnOqxkrr,https://api.spotify.com/v1/audio-analysis/3aSi0UcesbPx5ADnOqxkrr,287760,4,I Love Riding My Bicycle,Porn Sword Tobacco,ambient
425,0.296,0.25,1,-14.139,0,0.0357,0.549,0.912,0.104,0.342,79.645,audio_features,5uvvHTxUGFI6oR9Mj5YIca,spotify:track:5uvvHTxUGFI6oR9Mj5YIca,https://api.spotify.com/v1/tracks/5uvvHTxUGFI6oR9Mj5YIca,https://api.spotify.com/v1/audio-analysis/5uvvHTxUGFI6oR9Mj5YIca,414560,4,Lament,Jacaszek,ambient
426,0.174,0.413,2,-7.332,0,0.0291,0.967,0.00296,0.116,0.115,89.44,audio_features,4mcDWFiTDWIPJmXytF38UQ,spotify:track:4mcDWFiTDWIPJmXytF38UQ,https://api.spotify.com/v1/tracks/4mcDWFiTDWIPJmXytF38UQ,https://api.spotify.com/v1/audio-analysis/4mcDWFiTDWIPJmXytF38UQ,215533,4,Death Of The Author,Jenny Hval,ambient
427,0.166,0.349,3,-11.705,1,0.0375,0.927,0.308,0.274,0.0387,54.708,audio_features,5NCScH7e54KfN429bc0YCj,spotify:track:5NCScH7e54KfN429bc0YCj,https://api.spotify.com/v1/tracks/5NCScH7e54KfN429bc0YCj,https://api.spotify.com/v1/audio-analysis/5NCScH7e54KfN429bc0YCj,301960,3,Bird,INDIANS,ambient
428,0.131,0.00622,1,-32.65,1,0.0413,0.978,0.948,0.121,0.0363,74.941,audio_features,5C0DGc7M86XqwMRPeusb8r,spotify:track:5C0DGc7M86XqwMRPeusb8r,https://api.spotify.com/v1/tracks/5C0DGc7M86XqwMRPeusb8r,https://api.spotify.com/v1/audio-analysis/5C0DGc7M86XqwMRPeusb8r,208133,1,Ice Floes In Eden,Harold Budd,ambient
429,0.506,0.161,1,-24.613,1,0.0344,0.702,0.903,0.0972,0.114,90.003,audio_features,4Gvazg61q44ezt5LI93GNW,spotify:track:4Gvazg61q44ezt5LI93GNW,https://api.spotify.com/v1/tracks/4Gvazg61q44ezt5LI93GNW,https://api.spotify.com/v1/audio-analysis/4Gvazg61q44ezt5LI93GNW,676746,4,Universal Sunrise,Cell,ambient
430,0.147,0.0979,2,-22.11,1,0.0486,0.797,0.935,0.0788,0.028,82.203,audio_features,0TRq2ogAfvdVXKnZ6yvv9O,spotify:track:0TRq2ogAfvdVXKnZ6yvv9O,https://api.spotify.com/v1/tracks/0TRq2ogAfvdVXKnZ6yvv9O,https://api.spotify.com/v1/audio-analysis/0TRq2ogAfvdVXKnZ6yvv9O,291987,3,Nightfalls,Hecq,ambient
431,0.103,0.301,0,-14.999,1,0.039,0.738,0.78,0.111,0.0337,87.467,audio_features,6iY6xcbVExYhCU0FkEjiaJ,spotify:track:6iY6xcbVExYhCU0FkEjiaJ,https://api.spotify.com/v1/tracks/6iY6xcbVExYhCU0FkEjiaJ,https://api.spotify.com/v1/audio-analysis/6iY6xcbVExYhCU0FkEjiaJ,246770,4,West,Hammock,ambient
432,0.153,0.0391,3,-32.652,1,0.0362,0.983,0.928,0.0774,0.0737,69.906,audio_features,2UZXQrEi0A8ySbDuyeuMt3,spotify:track:2UZXQrEi0A8ySbDuyeuMt3,https://api.spotify.com/v1/tracks/2UZXQrEi0A8ySbDuyeuMt3,https://api.spotify.com/v1/audio-analysis/2UZXQrEi0A8ySbDuyeuMt3,410987,5,Melancholia II,William Basinski,ambient
433,0.156,0.197,11,-19.696,0,0.0347,0.119,0.835,0.125,0.115,78.354,audio_features,5hfG9ztj7AMC4hv1z2CYXK,spotify:track:5hfG9ztj7AMC4hv1z2CYXK,https://api.spotify.com/v1/tracks/5hfG9ztj7AMC4hv1z2CYXK,https://api.spotify.com/v1/audio-analysis/5hfG9ztj7AMC4hv1z2CYXK,410933,3,Warmed By the Drift,Biosphere,ambient
434,0.447,0.704,6,-8.83,1,0.0722,0.0194,0.612,0.319,0.276,90.82,audio_features,5z0QLEpkbUh00SevSuYxOh,spotify:track:5z0QLEpkbUh00SevSuYxOh,https://api.spotify.com/v1/tracks/5z0QLEpkbUh00SevSuYxOh,https://api.spotify.com/v1/audio-analysis/5z0QLEpkbUh00SevSuYxOh,620333,3,Divine Moments Of Truth,Shpongle,ambient
435,0.678,0.0813,2,-22.859,1,0.0406,0.978,0.358,0.123,0.304,125.066,audio_features,4dHEQ1W1jRmNjjB0S7vB8V,spotify:track:4dHEQ1W1jRmNjjB0S7vB8V,https://api.spotify.com/v1/tracks/4dHEQ1W1jRmNjjB0S7vB8V,https://api.spotify.com/v1/audio-analysis/4dHEQ1W1jRmNjjB0S7vB8V,402267,4,re:stacks,Bon Iver,ambient
436,0.425,0.117,7,-27.032,1,0.0322,0.902,0.899,0.129,0.122,109.369,audio_features,1fjJTD5fICon4roxZO0jsB,spotify:track:1fjJTD5fICon4roxZO0jsB,https://api.spotify.com/v1/tracks/1fjJTD5fICon4roxZO0jsB,https://api.spotify.com/v1/audio-analysis/1fjJTD5fICon4roxZO0jsB,907413,3,Spanish Castles In Space,The Orb,ambient
437,0.0964,0.145,7,-24.62,1,0.0438,0.883,0.862,0.0699,0.0343,73.714,audio_features,0jDiBf803Blv8rp3QlyOcx,spotify:track:0jDiBf803Blv8rp3QlyOcx,https://api.spotify.com/v1/tracks/0jDiBf803Blv8rp3QlyOcx,https://api.spotify.com/v1/audio-analysis/0jDiBf803Blv8rp3QlyOcx,485634,4,Neve,Loscil,ambient
438,0.212,0.21,3,-23.91,1,0.0307,0.375,0.871,0.111,0.06,76.68,audio_features,6sE6Ly2eH7SGKKM14DGIZU,spotify:track:6sE6Ly2eH7SGKKM14DGIZU,https://api.spotify.com/v1/tracks/6sE6Ly2eH7SGKKM14DGIZU,https://api.spotify.com/v1/audio-analysis/6sE6Ly2eH7SGKKM14DGIZU,315025,4,Freakout pt 1,Fort Fairfield,ambient
439,0.54,0.385,7,-13.819,0,0.0435,0.105,0.916,0.101,0.0875,91.041,audio_features,4OO2lavE7yz5Ane6fEYXp3,spotify:track:4OO2lavE7yz5Ane6fEYXp3,https://api.spotify.com/v1/tracks/4OO2lavE7yz5Ane6fEYXp3,https://api.spotify.com/v1/audio-analysis/4OO2lavE7yz5Ane6fEYXp3,423933,4,Everything You Do Is A Balloon,Boards of Canada,ambient
440,0.626,0.249,7,-28.824,0,0.0648,0.72,0.853,0.402,0.286,97.036,audio_features,116nJvcN1RB2UF2VuIyObG,spotify:track:116nJvcN1RB2UF2VuIyObG,https://api.spotify.com/v1/tracks/116nJvcN1RB2UF2VuIyObG,https://api.spotify.com/v1/audio-analysis/116nJvcN1RB2UF2VuIyObG,181413,4,Uva-ursi,Biosphere,ambient
441,0.149,0.264,1,-16.668,1,0.0426,0.99,0.58,0.101,0.0779,74.163,audio_features,2zDbFhNBErLkUfwVslW3lY,spotify:track:2zDbFhNBErLkUfwVslW3lY,https://api.spotify.com/v1/tracks/2zDbFhNBErLkUfwVslW3lY,https://api.spotify.com/v1/audio-analysis/2zDbFhNBErLkUfwVslW3lY,272373,4,Hands Playing Butterfly,Efterklang,ambient
442,0.645,0.16,1,-23.664,1,0.073,0.763,0.908,0.105,0.603,127.001,audio_features,7g3bsmAi5FCf68xWXWtzeh,spotify:track:7g3bsmAi5FCf68xWXWtzeh,https://api.spotify.com/v1/tracks/7g3bsmAi5FCf68xWXWtzeh,https://api.spotify.com/v1/audio-analysis/7g3bsmAi5FCf68xWXWtzeh,291010,4,At First Touch,The Sight Below,ambient
443,0.186,0.459,7,-18.322,1,0.116,0.857,0.908,0.142,0.0555,124.759,audio_features,4n2VYfRqGksjp2rfsC5xW5,spotify:track:4n2VYfRqGksjp2rfsC5xW5,https://api.spotify.com/v1/tracks/4n2VYfRqGksjp2rfsC5xW5,https://api.spotify.com/v1/audio-analysis/4n2VYfRqGksjp2rfsC5xW5,645493,4,Mysterious Semblance At The Strand Of Nightmares - 1995 Remaster,Tangerine Dream,ambient
444,0.657,0.138,11,-21.839,0,0.0461,0.983,0.943,0.0787,0.486,132.558,audio_features,3YkdldE88gRddX2Pe7j4Q5,spotify:track:3YkdldE88gRddX2Pe7j4Q5,https://api.spotify.com/v1/tracks/3YkdldE88gRddX2Pe7j4Q5,https://api.spotify.com/v1/audio-analysis/3YkdldE88gRddX2Pe7j4Q5,103347,4,There Is Nobody - 2005 Digital Remaster,Brian Eno,ambient
445,0.239,0.367,3,-13.115,0,0.0358,0.774,0.846,0.0986,0.0392,85.535,audio_features,2istu894uff1nO5a20xmjK,spotify:track:2istu894uff1nO5a20xmjK,https://api.spotify.com/v1/tracks/2istu894uff1nO5a20xmjK,https://api.spotify.com/v1/audio-analysis/2istu894uff1nO5a20xmjK,1093240,4,Fantasia On A Theme By Sandy Bull (Slight Return),Roy Montgomery,ambient
446,0.0602,0.0942,1,-22.041,0,0.0437,0.889,0.806,0.0783,0.0361,63.052,audio_features,2pN0C4dICHk5z2KRS3c66l,spotify:track:2pN0C4dICHk5z2KRS3c66l,https://api.spotify.com/v1/tracks/2pN0C4dICHk5z2KRS3c66l,https://api.spotify.com/v1/audio-analysis/2pN0C4dICHk5z2KRS3c66l,329440,4,Sea,Patrick O'Hearn,ambient
447,0.696,0.954,2,-4.641,1,0.0369,0.105,0.841,0.111,0.549,99.01,audio_features,5loRrMg0iqxgIhDdmMqJyv,spotify:track:5loRrMg0iqxgIhDdmMqJyv,https://api.spotify.com/v1/tracks/5loRrMg0iqxgIhDdmMqJyv,https://api.spotify.com/v1/audio-analysis/5loRrMg0iqxgIhDdmMqJyv,223867,4,Facing East,Thievery Corporation,ambient
448,0.552,0.15,3,-16.746,1,0.0347,0.974,0.731,0.0698,0.316,87.485,audio_features,7BzhqmRj3iOZXqMHqiifHr,spotify:track:7BzhqmRj3iOZXqMHqiifHr,https://api.spotify.com/v1/tracks/7BzhqmRj3iOZXqMHqiifHr,https://api.spotify.com/v1/audio-analysis/7BzhqmRj3iOZXqMHqiifHr,160240,4,Heartbeats,José González,ambient
449,0.467,0.237,2,-18.522,1,0.0357,0.974,0.879,0.117,0.151,72.532,audio_features,5HzfnZhtGRSenfvmdnY7aV,spotify:track:5HzfnZhtGRSenfvmdnY7aV,https://api.spotify.com/v1/tracks/5HzfnZhtGRSenfvmdnY7aV,https://api.spotify.com/v1/audio-analysis/5HzfnZhtGRSenfvmdnY7aV,159480,5,Silver Morning - Remastered 2005,Brian Eno,ambient
450,0.105,0.321,0,-18.476,1,0.0352,0.717,0.963,0.0948,0.0656,66.797,audio_features,0AvNnVWc6vl0ylt0s9S1tF,spotify:track:0AvNnVWc6vl0ylt0s9S1tF,https://api.spotify.com/v1/tracks/0AvNnVWc6vl0ylt0s9S1tF,https://api.spotify.com/v1/audio-analysis/0AvNnVWc6vl0ylt0s9S1tF,666044,3,Betula Pendula,Carbon Based Lifeforms,ambient
